order_id,fc_node,sku_id,units_demanded,delivery_sla_hrs,fulfillment_status,actual_dispatch_hrs,order_date,seasonality_multiplier,is_promotional_period
7625,FC_PAR2,SKU_0232,1,72,stockout,,2024-10-25,1.0,False
7626,FC_BER1,SKU_0183,3,72,fulfilled,43.8,2024-10-25,1.0,False
7627,FC_BER1,SKU_0128,7,72,fulfilled,1.9,2024-10-25,1.0,False
7628,FC_BER1,SKU_0066,25,48,fulfilled,29.1,2024-10-25,1.0,False
7629,FC_BER1,SKU_0172,2,48,fulfilled,39.4,2024-10-25,1.0,False
7630,FC_BER1,SKU_0027,8,72,fulfilled,47.5,2024-10-25,1.0,False
7631,FC_BER1,SKU_0100,17,48,fulfilled,11.0,2024-10-25,1.0,False
7632,FC_BER1,SKU_0144,65,24,fulfilled,19.6,2024-10-25,1.0,False
7633,FC_BER1,SKU_0022,4,72,fulfilled,54.8,2024-10-25,1.0,False
7634,FC_BER1,SKU_0168,34,48,stockout,,2024-10-25,1.0,False
7635,FC_BER1,SKU_0162,1,48,stockout,,2024-10-25,1.0,False
7636,FC_BER1,SKU_0048,49,24,fulfilled,4.2,2024-10-25,1.0,False
7637,FC_BER1,SKU_0214,5,72,fulfilled,23.8,2024-10-25,1.0,False
7638,FC_BER1,SKU_0092,35,48,fulfilled,27.5,2024-10-25,1.0,False
7639,FC_BER1,SKU_0159,22,48,fulfilled,24.9,2024-10-25,1.0,False
7640,FC_BER1,SKU_0168,10,48,fulfilled,22.9,2024-10-25,1.0,False
7641,FC_BER1,SKU_0233,3,72,fulfilled,39.9,2024-10-25,1.0,False
7642,FC_BER1,SKU_0212,34,24,fulfilled,6.9,2024-10-25,1.0,False
7643,FC_BER1,SKU_0103,28,48,fulfilled,16.9,2024-10-25,1.0,False
7644,FC_BER1,SKU_0157,7,72,fulfilled,40.7,2024-10-25,1.0,False
7645,FC_BER1,SKU_0073,1,48,fulfilled,35.3,2024-10-25,1.0,False
7646,FC_BER1,SKU_0158,8,72,fulfilled,45.9,2024-10-25,1.0,False
7647,FC_BER1,SKU_0063,11,48,fulfilled,13.9,2024-10-25,1.0,False
7648,FC_MUN1,SKU_0182,2,48,fulfilled,23.0,2024-10-25,1.0,False
7649,FC_MUN1,SKU_0116,73,24,fulfilled,9.3,2024-10-25,1.0,False
7650,FC_MUN1,SKU_0019,22,48,fulfilled,28.5,2024-10-25,1.0,False
7651,FC_MUN1,SKU_0020,45,24,fulfilled,0.9,2024-10-25,1.0,False
7652,FC_MUN1,SKU_0020,59,24,fulfilled,3.6,2024-10-25,1.0,False
7653,FC_MUN1,SKU_0210,19,48,fulfilled,39.0,2024-10-25,1.0,False
7654,FC_MUN1,SKU_0103,23,48,fulfilled,28.1,2024-10-25,1.0,False
7655,FC_MUN1,SKU_0098,18,48,fulfilled,26.5,2024-10-25,1.0,False
7656,FC_MUN1,SKU_0108,25,48,fulfilled,34.6,2024-10-25,1.0,False
7657,FC_MUN1,SKU_0038,86,24,fulfilled,10.7,2024-10-25,1.0,False
7658,FC_MUN1,SKU_0001,9,24,fulfilled,9.8,2024-10-25,1.0,False
7659,FC_MUN1,SKU_0110,17,48,fulfilled,9.6,2024-10-25,1.0,False
7660,FC_MUN1,SKU_0154,64,24,fulfilled,14.2,2024-10-25,1.0,False
7661,FC_MUN1,SKU_0015,18,48,fulfilled,12.6,2024-10-25,1.0,False
7662,FC_MUN1,SKU_0239,4,72,fulfilled,9.5,2024-10-25,1.0,False
7663,FC_MUN1,SKU_0143,1,72,fulfilled,9.5,2024-10-25,1.0,False
7664,FC_MUN1,SKU_0100,30,48,fulfilled,34.8,2024-10-25,1.0,False
7665,FC_MUN1,SKU_0250,4,72,fulfilled,54.9,2024-10-25,1.0,False
7666,FC_MUN1,SKU_0125,11,48,fulfilled,31.2,2024-10-25,1.0,False
7667,FC_MUN1,SKU_0188,19,48,fulfilled,14.5,2024-10-25,1.0,False
7668,FC_MUN1,SKU_0135,8,72,fulfilled,58.6,2024-10-25,1.0,False
7669,FC_MUN1,SKU_0116,33,24,fulfilled,20.3,2024-10-25,1.0,False
7670,FC_MUN1,SKU_0044,10,48,stockout,,2024-10-25,1.0,False
7671,FC_MUN1,SKU_0214,2,72,fulfilled,28.8,2024-10-25,1.0,False
7672,FC_BCN1,SKU_0163,29,48,fulfilled,9.6,2024-10-26,1.0,False
7673,FC_BCN1,SKU_0164,4,72,fulfilled,2.0,2024-10-26,1.0,False
7674,FC_BCN1,SKU_0216,2,48,fulfilled,22.0,2024-10-26,1.0,False
7675,FC_BCN1,SKU_0180,43,24,fulfilled,13.0,2024-10-26,1.0,False
7676,FC_BCN1,SKU_0122,42,48,fulfilled,15.0,2024-10-26,1.0,False
7677,FC_BCN1,SKU_0229,7,24,fulfilled,13.8,2024-10-26,1.0,False
7678,FC_BCN1,SKU_0181,38,24,fulfilled,4.6,2024-10-26,1.0,False
7679,FC_BCN1,SKU_0221,1,72,fulfilled,3.5,2024-10-26,1.0,False
7680,FC_BCN1,SKU_0005,53,24,fulfilled,18.1,2024-10-26,1.0,False
7681,FC_BCN1,SKU_0017,15,72,fulfilled,58.3,2024-10-26,1.0,False
7682,FC_BCN1,SKU_0106,30,48,fulfilled,10.7,2024-10-26,1.0,False
7683,FC_BCN1,SKU_0180,97,24,fulfilled,13.9,2024-10-26,1.0,False
7684,FC_BCN1,SKU_0122,26,48,fulfilled,8.2,2024-10-26,1.0,False
7685,FC_BCN1,SKU_0244,9,48,fulfilled,37.8,2024-10-26,1.0,False
7686,FC_BCN1,SKU_0020,71,24,fulfilled,15.0,2024-10-26,1.0,False
7687,FC_BCN1,SKU_0229,93,24,fulfilled,14.4,2024-10-26,1.0,False
7688,FC_BCN1,SKU_0030,15,24,stockout,,2024-10-26,1.0,False
7689,FC_BCN1,SKU_0114,3,72,fulfilled,33.4,2024-10-26,1.0,False
7690,FC_BCN1,SKU_0127,10,72,fulfilled,34.4,2024-10-26,1.0,False
7691,FC_BCN1,SKU_0240,10,72,fulfilled,22.5,2024-10-26,1.0,False
7692,FC_BCN1,SKU_0085,3,72,fulfilled,20.8,2024-10-26,1.0,False
7693,FC_BCN1,SKU_0245,30,48,fulfilled,3.7,2024-10-26,1.0,False
7694,FC_BCN1,SKU_0052,45,24,fulfilled,9.4,2024-10-26,1.0,False
7695,FC_BCN1,SKU_0025,34,24,fulfilled,9.0,2024-10-26,1.0,False
7696,FC_BCN2,SKU_0104,56,24,fulfilled,3.1,2024-10-26,1.0,False
7697,FC_BCN2,SKU_0035,90,24,fulfilled,14.0,2024-10-26,1.0,False
7698,FC_BCN2,SKU_0001,64,24,fulfilled,12.1,2024-10-26,1.0,False
7699,FC_BCN2,SKU_0053,101,24,stockout,,2024-10-26,1.0,False
7700,FC_BCN2,SKU_0117,6,72,fulfilled,28.3,2024-10-26,1.0,False
7701,FC_BCN2,SKU_0179,11,72,fulfilled,25.7,2024-10-26,1.0,False
7702,FC_BCN2,SKU_0029,51,24,fulfilled,6.2,2024-10-26,1.0,False
7703,FC_BCN2,SKU_0183,11,72,fulfilled,51.1,2024-10-26,1.0,False
7704,FC_BCN2,SKU_0227,55,24,fulfilled,18.1,2024-10-26,1.0,False
7705,FC_BCN2,SKU_0091,48,24,fulfilled,14.0,2024-10-26,1.0,False
7706,FC_BCN2,SKU_0128,4,72,fulfilled,18.5,2024-10-26,1.0,False
7707,FC_BCN2,SKU_0138,26,48,fulfilled,26.7,2024-10-26,1.0,False
7708,FC_BCN2,SKU_0206,5,72,fulfilled,15.9,2024-10-26,1.0,False
7709,FC_BCN2,SKU_0166,95,24,fulfilled,16.0,2024-10-26,1.0,False
7710,FC_BCN2,SKU_0218,41,48,fulfilled,13.5,2024-10-26,1.0,False
7711,FC_MAD1,SKU_0137,28,48,fulfilled,40.0,2024-10-26,1.0,False
7712,FC_MAD1,SKU_0134,1,48,fulfilled,1.5,2024-10-26,1.0,False
7713,FC_MAD1,SKU_0097,11,72,fulfilled,46.2,2024-10-26,1.0,False
7714,FC_MAD1,SKU_0114,14,72,fulfilled,30.5,2024-10-26,1.0,False
7715,FC_MAD1,SKU_0076,7,24,fulfilled,11.6,2024-10-26,1.0,False
7716,FC_MAD1,SKU_0167,2,48,fulfilled,9.8,2024-10-26,1.0,False
7717,FC_MAD1,SKU_0003,31,48,fulfilled,3.3,2024-10-26,1.0,False
7718,FC_MAD1,SKU_0175,52,24,fulfilled,17.2,2024-10-26,1.0,False
7719,FC_MAD1,SKU_0220,87,24,fulfilled,8.3,2024-10-26,1.0,False
7720,FC_MAD1,SKU_0241,6,72,fulfilled,57.9,2024-10-26,1.0,False
7721,FC_MAD1,SKU_0221,1,72,fulfilled,42.8,2024-10-26,1.0,False
7722,FC_MAD1,SKU_0101,13,72,fulfilled,40.6,2024-10-26,1.0,False
7723,FC_MAD1,SKU_0157,3,72,fulfilled,24.5,2024-10-26,1.0,False
7724,FC_MAD1,SKU_0110,24,48,fulfilled,19.8,2024-10-26,1.0,False
7725,FC_MAD1,SKU_0118,9,48,fulfilled,20.6,2024-10-26,1.0,False
7726,FC_MAD1,SKU_0208,15,72,fulfilled,57.0,2024-10-26,1.0,False
7727,FC_MAD2,SKU_0002,11,48,fulfilled,22.3,2024-10-26,1.0,False
7728,FC_MAD2,SKU_0049,28,48,fulfilled,26.5,2024-10-26,1.0,False
7729,FC_MAD2,SKU_0063,20,48,fulfilled,19.2,2024-10-26,1.0,False
7730,FC_MAD2,SKU_0228,38,48,fulfilled,13.8,2024-10-26,1.0,False
7731,FC_MAD2,SKU_0216,1,48,fulfilled,1.4,2024-10-26,1.0,False
7732,FC_MAD2,SKU_0245,14,48,fulfilled,29.6,2024-10-26,1.0,False
7733,FC_MAD2,SKU_0201,29,48,fulfilled,16.0,2024-10-26,1.0,False
7734,FC_MAD2,SKU_0092,17,48,fulfilled,16.7,2024-10-26,1.0,False
7735,FC_MAD2,SKU_0029,17,24,fulfilled,14.1,2024-10-26,1.0,False
7736,FC_MAD2,SKU_0076,19,24,fulfilled,3.6,2024-10-26,1.0,False
7737,FC_MAD2,SKU_0061,18,24,fulfilled,9.5,2024-10-26,1.0,False
7738,FC_MAD2,SKU_0103,26,48,fulfilled,38.9,2024-10-26,1.0,False
7739,FC_MAD2,SKU_0124,41,48,fulfilled,7.5,2024-10-26,1.0,False
7740,FC_MAD2,SKU_0141,24,48,fulfilled,24.6,2024-10-26,1.0,False
7741,FC_MAD2,SKU_0051,20,48,fulfilled,28.4,2024-10-26,1.0,False
7742,FC_PAR1,SKU_0084,24,48,fulfilled,3.3,2024-10-26,1.0,False
7743,FC_PAR1,SKU_0145,35,48,stockout,,2024-10-26,1.0,False
7744,FC_PAR1,SKU_0023,14,48,fulfilled,19.3,2024-10-26,1.0,False
7745,FC_PAR1,SKU_0020,22,24,fulfilled,19.5,2024-10-26,1.0,False
7746,FC_PAR1,SKU_0171,118,24,fulfilled,18.9,2024-10-26,1.0,False
7747,FC_PAR1,SKU_0098,13,48,fulfilled,3.3,2024-10-26,1.0,False
7748,FC_PAR1,SKU_0002,18,48,fulfilled,13.5,2024-10-26,1.0,False
7749,FC_PAR1,SKU_0060,123,24,fulfilled,2.5,2024-10-26,1.0,False
7750,FC_PAR1,SKU_0094,15,48,fulfilled,6.4,2024-10-26,1.0,False
7751,FC_PAR1,SKU_0247,103,24,fulfilled,14.2,2024-10-26,1.0,False
7752,FC_PAR1,SKU_0008,5,48,fulfilled,40.8,2024-10-26,1.0,False
7753,FC_PAR1,SKU_0173,14,72,fulfilled,10.9,2024-10-26,1.0,False
7754,FC_PAR1,SKU_0034,34,48,fulfilled,26.7,2024-10-26,1.0,False
7755,FC_PAR1,SKU_0057,26,48,fulfilled,28.3,2024-10-26,1.0,False
7756,FC_PAR1,SKU_0055,11,72,fulfilled,2.9,2024-10-26,1.0,False
7757,FC_PAR1,SKU_0079,12,72,fulfilled,35.7,2024-10-26,1.0,False
7758,FC_PAR1,SKU_0086,1,72,fulfilled,39.9,2024-10-26,1.0,False
7759,FC_PAR1,SKU_0031,15,48,fulfilled,23.3,2024-10-26,1.0,False
7760,FC_PAR1,SKU_0113,7,72,fulfilled,44.4,2024-10-26,1.0,False
7761,FC_PAR1,SKU_0233,13,72,fulfilled,15.1,2024-10-26,1.0,False
7762,FC_PAR2,SKU_0207,7,48,fulfilled,11.9,2024-10-26,1.0,False
7763,FC_PAR2,SKU_0088,1,48,fulfilled,22.2,2024-10-26,1.0,False
7764,FC_PAR2,SKU_0174,4,72,fulfilled,26.0,2024-10-26,1.0,False
7765,FC_PAR2,SKU_0025,68,24,fulfilled,18.0,2024-10-26,1.0,False
7766,FC_PAR2,SKU_0007,9,72,fulfilled,15.3,2024-10-26,1.0,False
7767,FC_PAR2,SKU_0007,15,72,fulfilled,55.1,2024-10-26,1.0,False
7768,FC_PAR2,SKU_0213,12,72,fulfilled,57.0,2024-10-26,1.0,False
7769,FC_PAR2,SKU_0041,21,24,fulfilled,19.6,2024-10-26,1.0,False
7770,FC_PAR2,SKU_0046,6,72,fulfilled,57.2,2024-10-26,1.0,False
7771,FC_PAR2,SKU_0162,3,48,fulfilled,6.9,2024-10-26,1.0,False
7772,FC_PAR2,SKU_0164,6,72,fulfilled,6.8,2024-10-26,1.0,False
7773,FC_PAR2,SKU_0206,3,72,fulfilled,36.0,2024-10-26,1.0,False
7774,FC_PAR2,SKU_0179,9,72,fulfilled,17.7,2024-10-26,1.0,False
7775,FC_PAR2,SKU_0201,4,48,fulfilled,23.2,2024-10-26,1.0,False
7776,FC_PAR2,SKU_0058,3,72,fulfilled,20.5,2024-10-26,1.0,False
7777,FC_BER1,SKU_0203,8,48,fulfilled,23.8,2024-10-26,1.0,False
7778,FC_BER1,SKU_0201,45,48,fulfilled,15.4,2024-10-26,1.0,False
7779,FC_BER1,SKU_0100,14,48,fulfilled,1.1,2024-10-26,1.0,False
7780,FC_BER1,SKU_0027,6,72,fulfilled,56.6,2024-10-26,1.0,False
7781,FC_BER1,SKU_0226,32,24,fulfilled,14.0,2024-10-26,1.0,False
7782,FC_BER1,SKU_0224,115,24,fulfilled,3.9,2024-10-26,1.0,False
7783,FC_BER1,SKU_0168,34,48,fulfilled,33.4,2024-10-26,1.0,False
7784,FC_BER1,SKU_0017,11,72,fulfilled,22.0,2024-10-26,1.0,False
7785,FC_BER1,SKU_0191,54,24,fulfilled,14.4,2024-10-26,1.0,False
7786,FC_BER1,SKU_0176,13,48,stockout,,2024-10-26,1.0,False
7787,FC_BER1,SKU_0021,12,48,fulfilled,7.5,2024-10-26,1.0,False
7788,FC_BER1,SKU_0185,42,24,fulfilled,2.5,2024-10-26,1.0,False
7789,FC_BER1,SKU_0064,13,72,fulfilled,37.7,2024-10-26,1.0,False
7790,FC_BER1,SKU_0176,1,48,fulfilled,18.6,2024-10-26,1.0,False
7791,FC_BER1,SKU_0064,6,72,fulfilled,42.5,2024-10-26,1.0,False
7792,FC_BER1,SKU_0059,50,24,fulfilled,12.7,2024-10-26,1.0,False
7793,FC_BER1,SKU_0191,107,24,fulfilled,16.2,2024-10-26,1.0,False
7794,FC_MUN1,SKU_0133,1,48,stockout,,2024-10-26,1.0,False
7795,FC_MUN1,SKU_0098,39,48,fulfilled,13.8,2024-10-26,1.0,False
7796,FC_MUN1,SKU_0055,8,72,fulfilled,42.1,2024-10-26,1.0,False
7797,FC_MUN1,SKU_0125,38,48,fulfilled,29.6,2024-10-26,1.0,False
7798,FC_MUN1,SKU_0111,65,24,fulfilled,4.4,2024-10-26,1.0,False
7799,FC_MUN1,SKU_0209,10,48,fulfilled,9.5,2024-10-26,1.0,False
7800,FC_MUN1,SKU_0131,4,48,fulfilled,21.7,2024-10-26,1.0,False
7801,FC_MUN1,SKU_0008,31,48,fulfilled,29.9,2024-10-26,1.0,False
7802,FC_MUN1,SKU_0093,16,72,fulfilled,43.1,2024-10-26,1.0,False
7803,FC_MUN1,SKU_0164,7,72,fulfilled,22.4,2024-10-26,1.0,False
7804,FC_MUN1,SKU_0232,8,72,fulfilled,18.4,2024-10-26,1.0,False
7805,FC_MUN1,SKU_0133,28,48,fulfilled,6.6,2024-10-26,1.0,False
7806,FC_MUN1,SKU_0178,4,72,fulfilled,19.4,2024-10-26,1.0,False
7807,FC_MUN1,SKU_0101,10,72,fulfilled,60.7,2024-10-26,1.0,False
7808,FC_MUN1,SKU_0079,13,72,fulfilled,44.6,2024-10-26,1.0,False
7809,FC_BCN1,SKU_0099,12,72,fulfilled,25.3,2024-10-27,1.0,False
7810,FC_BCN1,SKU_0207,40,48,stockout,,2024-10-27,1.0,False
7811,FC_BCN1,SKU_0202,51,24,fulfilled,14.5,2024-10-27,1.0,False
7812,FC_BCN1,SKU_0067,17,48,fulfilled,32.4,2024-10-27,1.0,False
7813,FC_BCN1,SKU_0022,1,72,fulfilled,10.2,2024-10-27,1.0,False
7814,FC_BCN1,SKU_0008,14,48,fulfilled,10.1,2024-10-27,1.0,False
7815,FC_BCN1,SKU_0063,16,48,fulfilled,15.6,2024-10-27,1.0,False
7816,FC_BCN1,SKU_0053,15,24,fulfilled,7.8,2024-10-27,1.0,False
7817,FC_BCN1,SKU_0144,40,24,fulfilled,5.0,2024-10-27,1.0,False
7818,FC_BCN1,SKU_0163,1,48,fulfilled,19.9,2024-10-27,1.0,False
7819,FC_BCN1,SKU_0144,14,24,fulfilled,11.9,2024-10-27,1.0,False
7820,FC_BCN1,SKU_0235,25,48,fulfilled,35.4,2024-10-27,1.0,False
7821,FC_BCN1,SKU_0219,7,72,stockout,,2024-10-27,1.0,False
7822,FC_BCN1,SKU_0146,21,24,fulfilled,15.0,2024-10-27,1.0,False
7823,FC_BCN2,SKU_0130,21,48,fulfilled,5.6,2024-10-27,1.0,False
7824,FC_BCN2,SKU_0208,13,72,fulfilled,51.8,2024-10-27,1.0,False
7825,FC_BCN2,SKU_0185,72,24,fulfilled,6.0,2024-10-27,1.0,False
7826,FC_BCN2,SKU_0047,10,48,stockout,,2024-10-27,1.0,False
7827,FC_BCN2,SKU_0186,34,48,fulfilled,17.6,2024-10-27,1.0,False
7828,FC_BCN2,SKU_0241,5,72,fulfilled,20.2,2024-10-27,1.0,False
7829,FC_BCN2,SKU_0096,39,24,fulfilled,15.9,2024-10-27,1.0,False
7830,FC_BCN2,SKU_0229,37,24,fulfilled,4.0,2024-10-27,1.0,False
7831,FC_BCN2,SKU_0240,9,72,fulfilled,18.4,2024-10-27,1.0,False
7832,FC_BCN2,SKU_0187,26,48,fulfilled,15.4,2024-10-27,1.0,False
7833,FC_BCN2,SKU_0201,19,48,fulfilled,21.3,2024-10-27,1.0,False
7834,FC_BCN2,SKU_0190,48,48,fulfilled,28.5,2024-10-27,1.0,False
7835,FC_BCN2,SKU_0154,29,24,fulfilled,12.1,2024-10-27,1.0,False
7836,FC_MAD1,SKU_0135,8,72,fulfilled,48.2,2024-10-27,1.0,False
7837,FC_MAD1,SKU_0105,91,24,fulfilled,4.0,2024-10-27,1.0,False
7838,FC_MAD1,SKU_0053,126,24,fulfilled,19.7,2024-10-27,1.0,False
7839,FC_MAD1,SKU_0021,21,48,fulfilled,13.7,2024-10-27,1.0,False
7840,FC_MAD1,SKU_0192,8,48,fulfilled,32.0,2024-10-27,1.0,False
7841,FC_MAD1,SKU_0142,3,48,fulfilled,32.9,2024-10-27,1.0,False
7842,FC_MAD1,SKU_0071,85,24,fulfilled,7.6,2024-10-27,1.0,False
7843,FC_MAD1,SKU_0011,4,48,fulfilled,7.5,2024-10-27,1.0,False
7844,FC_MAD1,SKU_0038,112,24,fulfilled,4.0,2024-10-27,1.0,False
7845,FC_MAD1,SKU_0006,8,24,fulfilled,5.0,2024-10-27,1.0,False
7846,FC_MAD1,SKU_0177,9,72,fulfilled,6.0,2024-10-27,1.0,False
7847,FC_MAD1,SKU_0074,9,72,fulfilled,44.7,2024-10-27,1.0,False
7848,FC_MAD1,SKU_0202,96,24,fulfilled,4.5,2024-10-27,1.0,False
7849,FC_MAD1,SKU_0064,14,72,fulfilled,51.8,2024-10-27,1.0,False
7850,FC_MAD1,SKU_0063,28,48,fulfilled,33.9,2024-10-27,1.0,False
7851,FC_MAD1,SKU_0242,27,24,fulfilled,5.4,2024-10-27,1.0,False
7852,FC_MAD1,SKU_0013,26,48,fulfilled,4.0,2024-10-27,1.0,False
7853,FC_MAD2,SKU_0181,58,24,fulfilled,7.7,2024-10-27,1.0,False
7854,FC_MAD2,SKU_0176,21,48,stockout,,2024-10-27,1.0,False
7855,FC_MAD2,SKU_0175,100,24,fulfilled,8.5,2024-10-27,1.0,False
7856,FC_MAD2,SKU_0129,29,48,stockout,,2024-10-27,1.0,False
7857,FC_MAD2,SKU_0213,3,72,fulfilled,12.4,2024-10-27,1.0,False
7858,FC_MAD2,SKU_0094,3,48,stockout,,2024-10-27,1.0,False
7859,FC_MAD2,SKU_0185,78,24,fulfilled,10.7,2024-10-27,1.0,False
7860,FC_MAD2,SKU_0075,5,48,fulfilled,14.6,2024-10-27,1.0,False
7861,FC_MAD2,SKU_0057,21,48,fulfilled,26.2,2024-10-27,1.0,False
7862,FC_MAD2,SKU_0141,41,48,fulfilled,22.5,2024-10-27,1.0,False
7863,FC_MAD2,SKU_0162,25,48,fulfilled,29.5,2024-10-27,1.0,False
7864,FC_MAD2,SKU_0025,33,24,fulfilled,7.0,2024-10-27,1.0,False
7865,FC_MAD2,SKU_0055,6,72,fulfilled,10.5,2024-10-27,1.0,False
7866,FC_MAD2,SKU_0188,34,48,fulfilled,22.3,2024-10-27,1.0,False
7867,FC_MAD2,SKU_0024,37,24,fulfilled,7.8,2024-10-27,1.0,False
7868,FC_MAD2,SKU_0207,38,48,stockout,,2024-10-27,1.0,False
7869,FC_MAD2,SKU_0198,57,24,fulfilled,3.0,2024-10-27,1.0,False
7870,FC_MAD2,SKU_0064,6,72,fulfilled,25.6,2024-10-27,1.0,False
7871,FC_MAD2,SKU_0223,1,48,fulfilled,33.6,2024-10-27,1.0,False
7872,FC_PAR1,SKU_0173,1,72,fulfilled,23.6,2024-10-27,1.0,False
7873,FC_PAR1,SKU_0140,9,72,fulfilled,55.0,2024-10-27,1.0,False
7874,FC_PAR1,SKU_0147,12,24,fulfilled,6.6,2024-10-27,1.0,False
7875,FC_PAR1,SKU_0123,13,24,stockout,,2024-10-27,1.0,False
7876,FC_PAR1,SKU_0137,3,48,fulfilled,17.2,2024-10-27,1.0,False
7877,FC_PAR1,SKU_0171,28,24,fulfilled,4.6,2024-10-27,1.0,False
7878,FC_PAR1,SKU_0227,67,24,fulfilled,1.6,2024-10-27,1.0,False
7879,FC_PAR1,SKU_0051,12,48,fulfilled,20.7,2024-10-27,1.0,False
7880,FC_PAR1,SKU_0118,4,48,fulfilled,9.3,2024-10-27,1.0,False
7881,FC_PAR1,SKU_0009,12,72,fulfilled,47.9,2024-10-27,1.0,False
7882,FC_PAR1,SKU_0221,6,72,fulfilled,43.2,2024-10-27,1.0,False
7883,FC_PAR1,SKU_0162,34,48,fulfilled,30.5,2024-10-27,1.0,False
7884,FC_PAR1,SKU_0011,3,48,fulfilled,17.5,2024-10-27,1.0,False
7885,FC_PAR2,SKU_0050,73,24,stockout,,2024-10-27,1.0,False
7886,FC_PAR2,SKU_0076,90,24,fulfilled,6.7,2024-10-27,1.0,False
7887,FC_PAR2,SKU_0061,44,24,fulfilled,2.8,2024-10-27,1.0,False
7888,FC_PAR2,SKU_0060,22,24,fulfilled,5.2,2024-10-27,1.0,False
7889,FC_PAR2,SKU_0222,2,48,fulfilled,23.4,2024-10-27,1.0,False
7890,FC_PAR2,SKU_0139,4,48,fulfilled,26.5,2024-10-27,1.0,False
7891,FC_PAR2,SKU_0221,4,72,fulfilled,26.7,2024-10-27,1.0,False
7892,FC_PAR2,SKU_0102,15,72,fulfilled,43.2,2024-10-27,1.0,False
7893,FC_PAR2,SKU_0180,18,24,fulfilled,4.4,2024-10-27,1.0,False
7894,FC_PAR2,SKU_0052,75,24,fulfilled,14.8,2024-10-27,1.0,False
7895,FC_PAR2,SKU_0243,34,48,fulfilled,39.2,2024-10-27,1.0,False
7896,FC_PAR2,SKU_0112,6,72,fulfilled,3.4,2024-10-27,1.0,False
7897,FC_PAR2,SKU_0246,38,24,fulfilled,17.5,2024-10-27,1.0,False
7898,FC_PAR2,SKU_0133,4,48,fulfilled,22.3,2024-10-27,1.0,False
7899,FC_BER1,SKU_0169,45,48,fulfilled,39.7,2024-10-27,1.0,False
7900,FC_BER1,SKU_0085,1,72,fulfilled,30.4,2024-10-27,1.0,False
7901,FC_BER1,SKU_0224,44,24,fulfilled,8.0,2024-10-27,1.0,False
7902,FC_BER1,SKU_0103,12,48,fulfilled,8.0,2024-10-27,1.0,False
7903,FC_BER1,SKU_0227,87,24,fulfilled,6.0,2024-10-27,1.0,False
7904,FC_BER1,SKU_0234,3,72,fulfilled,41.6,2024-10-27,1.0,False
7905,FC_BER1,SKU_0223,4,48,fulfilled,2.5,2024-10-27,1.0,False
7906,FC_BER1,SKU_0052,43,24,fulfilled,7.4,2024-10-27,1.0,False
7907,FC_BER1,SKU_0121,10,48,fulfilled,19.3,2024-10-27,1.0,False
7908,FC_BER1,SKU_0045,25,24,fulfilled,16.5,2024-10-27,1.0,False
7909,FC_BER1,SKU_0136,22,48,fulfilled,9.9,2024-10-27,1.0,False
7910,FC_BER1,SKU_0033,5,72,stockout,,2024-10-27,1.0,False
7911,FC_BER1,SKU_0240,11,72,fulfilled,57.5,2024-10-27,1.0,False
7912,FC_BER1,SKU_0098,31,48,fulfilled,34.7,2024-10-27,1.0,False
7913,FC_BER1,SKU_0203,11,48,fulfilled,32.6,2024-10-27,1.0,False
7914,FC_BER1,SKU_0011,25,48,fulfilled,19.9,2024-10-27,1.0,False
7915,FC_BER1,SKU_0206,1,72,fulfilled,10.9,2024-10-27,1.0,False
7916,FC_BER1,SKU_0039,8,48,fulfilled,12.1,2024-10-27,1.0,False
7917,FC_BER1,SKU_0144,35,24,fulfilled,18.5,2024-10-27,1.0,False
7918,FC_BER1,SKU_0134,28,48,fulfilled,10.0,2024-10-27,1.0,False
7919,FC_BER1,SKU_0145,26,48,fulfilled,37.6,2024-10-27,1.0,False
7920,FC_BER1,SKU_0066,27,48,fulfilled,35.8,2024-10-27,1.0,False
7921,FC_BER1,SKU_0098,26,48,fulfilled,17.8,2024-10-27,1.0,False
7922,FC_MUN1,SKU_0224,81,24,fulfilled,12.7,2024-10-27,1.0,False
7923,FC_MUN1,SKU_0150,40,48,fulfilled,34.9,2024-10-27,1.0,False
7924,FC_MUN1,SKU_0247,11,24,fulfilled,18.8,2024-10-27,1.0,False
7925,FC_MUN1,SKU_0065,48,48,fulfilled,29.2,2024-10-27,1.0,False
7926,FC_MUN1,SKU_0187,32,48,fulfilled,16.7,2024-10-27,1.0,False
7927,FC_MUN1,SKU_0152,21,48,stockout,,2024-10-27,1.0,False
7928,FC_MUN1,SKU_0001,46,24,fulfilled,17.4,2024-10-27,1.0,False
7929,FC_MUN1,SKU_0053,28,24,fulfilled,19.3,2024-10-27,1.0,False
7930,FC_MUN1,SKU_0008,24,48,fulfilled,12.2,2024-10-27,1.0,False
7931,FC_MUN1,SKU_0062,26,48,fulfilled,3.1,2024-10-27,1.0,False
7932,FC_MUN1,SKU_0100,19,48,fulfilled,31.1,2024-10-27,1.0,False
7933,FC_MUN1,SKU_0153,11,24,fulfilled,18.3,2024-10-27,1.0,False
7934,FC_MUN1,SKU_0022,15,72,fulfilled,24.0,2024-10-27,1.0,False
7935,FC_MUN1,SKU_0012,6,48,fulfilled,17.8,2024-10-27,1.0,False
7936,FC_MUN1,SKU_0166,29,24,fulfilled,3.1,2024-10-27,1.0,False
7937,FC_MUN1,SKU_0197,63,24,fulfilled,19.3,2024-10-27,1.0,False
