rep_id,fc_node,ixd_node,dc_node,sku_id,event_date,push_qty_ordered,push_trigger,push_idle_days,push_stockout,push_total_cost_eur,pull_qty_ordered,pull_trigger,pull_idle_days,pull_stockout,pull_total_cost_eur,transit_hrs,cost_per_unit_eur
2794,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0125,2024-11-09,66,forecast,10.0,False,9.7,43,reorder_point,0.7,False,6.32,9.5,0.147
2795,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0245,2024-11-09,59,forecast,8.6,False,38.0,43,reorder_point,2.9,False,27.69,9.7,0.644
2796,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0064,2024-11-09,17,forecast,9.0,True,2.35,14,reorder_point,1.9,False,1.93,7.2,0.138
2797,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0173,2024-11-09,13,forecast,4.3,False,2.98,11,reorder_point,1.2,False,2.52,7.6,0.229
2798,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0168,2024-11-09,67,forecast,4.8,False,47.44,41,reorder_point,1.3,False,29.03,10.3,0.708
2799,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0169,2024-11-09,74,forecast,8.1,False,49.58,49,reorder_point,1.2,False,32.83,7.6,0.67
2800,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0250,2024-11-09,17,forecast,12.8,False,11.27,13,reorder_point,2.2,False,8.62,9.9,0.663
2801,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0162,2024-11-09,52,forecast,4.3,False,23.14,52,reorder_point,2.9,False,23.14,9.6,0.445
2802,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0042,2024-11-09,20,forecast,4.4,False,20.84,14,reorder_point,0.9,False,14.59,9.1,1.042
2803,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0250,2024-11-09,18,forecast,11.5,True,7.18,13,reorder_point,0.7,False,5.19,7.7,0.399
2804,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0233,2024-11-09,17,forecast,6.2,False,15.42,11,reorder_point,2.5,False,9.98,7.7,0.907
2805,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0035,2024-11-09,183,forecast,7.2,False,192.33,117,reorder_point,1.0,False,122.97,8.7,1.051
2806,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0049,2024-11-09,82,forecast,7.0,False,68.72,42,reorder_point,2.8,False,35.2,7.5,0.838
2807,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0073,2024-11-09,85,forecast,6.1,False,75.99,42,reorder_point,1.0,False,37.55,8.8,0.894
2808,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0006,2024-11-09,194,forecast,4.0,False,158.69,111,reorder_point,1.9,True,90.8,11.1,0.818
2809,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0169,2024-11-09,56,forecast,8.3,False,19.77,48,reorder_point,2.3,False,16.94,9.5,0.353
2810,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0234,2024-11-09,20,forecast,12.9,False,3.74,12,reorder_point,0.7,False,2.24,6.3,0.187
2811,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0248,2024-11-09,81,forecast,5.2,False,13.69,53,reorder_point,2.9,False,8.96,6.8,0.169
2812,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0055,2024-11-09,19,forecast,10.5,False,3.55,11,reorder_point,1.7,False,2.06,8.5,0.187
2813,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0127,2024-11-09,15,forecast,12.0,False,4.56,11,reorder_point,0.6,False,3.34,10.9,0.304
2814,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0022,2024-11-09,23,forecast,3.4,False,14.4,13,reorder_point,1.9,False,8.14,9.9,0.626
2815,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0155,2024-11-09,51,forecast,9.0,False,11.07,41,reorder_point,1.4,False,8.9,8.9,0.217
2816,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0147,2024-11-09,143,forecast,9.3,False,60.2,126,reorder_point,0.7,False,53.05,7.5,0.421
2817,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0247,2024-11-09,192,forecast,12.0,False,113.09,123,reorder_point,0.9,False,72.45,10.4,0.589
2818,FC_BER1,IXD_BER,1DC_CDG,SKU_0226,2024-11-09,207,forecast,3.8,False,207.41,108,reorder_point,2.1,False,108.22,6.8,1.002
2819,FC_BER1,IXD_BER,1DC_CDG,SKU_0024,2024-11-09,198,forecast,12.8,False,60.59,125,reorder_point,0.6,False,38.25,9.8,0.306
2820,FC_BER1,IXD_BER,1DC_CDG,SKU_0041,2024-11-09,134,forecast,12.8,False,17.15,142,reorder_point,1.2,False,18.18,8.8,0.128
2821,FC_BER1,IXD_BER,1DC_CDG,SKU_0127,2024-11-09,14,forecast,12.8,False,3.54,12,reorder_point,0.6,False,3.04,5.6,0.253
2822,FC_BER1,IXD_BER,1DC_CDG,SKU_0182,2024-11-09,84,forecast,8.1,False,41.5,51,reorder_point,2.4,False,25.19,9.4,0.494
2823,FC_BER1,IXD_BER,1DC_CDG,SKU_0214,2024-11-09,15,forecast,8.5,False,2.33,13,reorder_point,0.7,False,2.02,6.2,0.155
2824,FC_BER1,IXD_BER,1DC_CDG,SKU_0198,2024-11-09,227,forecast,11.3,False,152.77,142,reorder_point,2.9,False,95.57,4.2,0.673
2825,FC_MUN1,IXD_BER,1DC_BCN,SKU_0109,2024-11-09,65,forecast,8.1,True,32.3,48,reorder_point,1.2,False,23.86,11.6,0.497
2826,FC_MUN1,IXD_BER,1DC_BCN,SKU_0155,2024-11-09,59,forecast,10.9,False,34.99,43,reorder_point,2.2,False,25.5,4.9,0.593
2827,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0175,2024-11-10,166,forecast,12.0,False,49.47,128,reorder_point,2.7,False,38.14,7.2,0.298
2828,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0047,2024-11-10,58,forecast,5.4,True,34.28,50,reorder_point,1.3,False,29.55,6.6,0.591
2829,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0074,2024-11-10,22,forecast,9.0,False,2.31,11,reorder_point,2.7,False,1.16,6.1,0.105
2830,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0148,2024-11-10,18,forecast,4.6,False,14.15,11,reorder_point,1.9,False,8.65,9.0,0.786
2831,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0141,2024-11-10,87,forecast,11.2,False,45.33,53,reorder_point,0.8,False,27.61,10.3,0.521
2832,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0007,2024-11-10,23,forecast,13.1,False,14.79,11,reorder_point,2.4,False,7.07,10.1,0.643
2833,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0233,2024-11-10,15,forecast,10.8,False,2.0,13,reorder_point,2.6,False,1.73,10.6,0.133
2834,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0061,2024-11-10,176,forecast,7.8,False,93.46,122,reorder_point,2.7,False,64.78,7.9,0.531
2835,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0123,2024-11-10,233,forecast,5.9,False,103.69,125,reorder_point,0.7,True,55.62,8.8,0.445
2836,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0044,2024-11-10,72,forecast,8.3,True,14.62,44,reorder_point,1.8,True,8.93,10.5,0.203
2837,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0192,2024-11-10,80,forecast,5.8,True,79.36,46,reorder_point,1.9,False,45.63,7.8,0.992
2838,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0019,2024-11-10,66,forecast,7.2,False,31.35,45,reorder_point,0.6,False,21.38,5.8,0.475
2839,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0023,2024-11-10,70,forecast,4.8,False,31.57,40,reorder_point,1.3,False,18.04,7.3,0.451
2840,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0067,2024-11-10,56,forecast,7.4,False,58.41,45,reorder_point,2.4,False,46.93,7.2,1.043
2841,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0060,2024-11-10,185,forecast,4.0,False,70.48,108,reorder_point,1.2,False,41.15,8.1,0.381
2842,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0087,2024-11-10,83,forecast,6.9,False,78.93,46,reorder_point,0.5,False,43.75,11.2,0.951
2843,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0024,2024-11-10,196,forecast,7.6,False,134.65,113,reorder_point,2.4,False,77.63,10.2,0.687
2844,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0233,2024-11-10,16,forecast,4.4,False,15.55,13,reorder_point,2.9,False,12.64,8.2,0.972
2845,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0054,2024-11-10,65,forecast,8.8,False,35.82,49,reorder_point,2.7,False,27.0,7.3,0.551
2846,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0203,2024-11-10,73,forecast,5.8,False,73.51,48,reorder_point,0.7,False,48.34,10.9,1.007
2847,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0009,2024-11-10,19,forecast,3.8,False,7.12,13,reorder_point,1.1,False,4.88,8.6,0.375
2848,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0136,2024-11-10,74,forecast,9.2,False,8.58,50,reorder_point,1.7,False,5.8,8.1,0.116
2849,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0045,2024-11-10,219,forecast,13.2,False,231.04,131,reorder_point,1.3,False,138.2,8.1,1.055
2850,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0066,2024-11-10,61,forecast,11.2,False,51.36,44,reorder_point,0.8,False,37.05,9.6,0.842
2851,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0179,2024-11-10,18,forecast,10.6,False,3.82,13,reorder_point,0.8,False,2.76,3.8,0.212
2852,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0248,2024-11-10,87,forecast,12.8,False,26.54,50,reorder_point,0.7,False,15.25,8.5,0.305
2853,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0079,2024-11-10,18,forecast,10.3,False,14.62,13,reorder_point,2.0,False,10.56,7.0,0.812
2854,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0211,2024-11-10,56,forecast,6.1,False,43.9,48,reorder_point,2.3,False,37.63,5.6,0.784
2855,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0012,2024-11-10,51,forecast,7.9,False,22.34,53,reorder_point,0.8,False,23.21,6.7,0.438
2856,FC_PAR1,IXD_PAR,1DC_MUC,SKU_0104,2024-11-10,234,forecast,11.1,False,243.36,138,reorder_point,2.7,False,143.52,6.7,1.04
2857,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0073,2024-11-10,53,forecast,13.1,False,23.9,48,reorder_point,2.7,False,21.65,9.0,0.451
2858,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0039,2024-11-10,81,forecast,12.8,False,51.44,43,reorder_point,1.0,False,27.3,7.0,0.635
2859,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0121,2024-11-10,78,forecast,12.5,False,76.83,48,reorder_point,1.9,False,47.28,9.4,0.985
2860,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0097,2024-11-10,16,forecast,8.0,False,3.68,11,reorder_point,0.7,False,2.53,8.8,0.23
2861,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0187,2024-11-10,79,forecast,3.7,False,29.86,53,reorder_point,1.7,True,20.03,11.0,0.378
2862,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0239,2024-11-10,20,forecast,3.0,False,8.02,11,reorder_point,3.0,False,4.41,6.5,0.401
2863,FC_BER1,IXD_BER,1DC_AMS,SKU_0066,2024-11-10,64,forecast,10.1,False,57.6,53,reorder_point,2.6,False,47.7,8.6,0.9
2864,FC_BER1,IXD_BER,1DC_AMS,SKU_0045,2024-11-10,210,forecast,6.3,False,129.36,115,reorder_point,2.3,False,70.84,6.5,0.616
2865,FC_BER1,IXD_BER,1DC_AMS,SKU_0140,2024-11-10,22,forecast,11.4,False,17.05,11,reorder_point,1.7,False,8.53,7.0,0.775
2866,FC_BER1,IXD_BER,1DC_AMS,SKU_0249,2024-11-10,78,forecast,8.0,True,34.4,48,reorder_point,2.7,False,21.17,8.7,0.441
2867,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0041,2024-11-10,141,forecast,10.1,False,151.15,137,reorder_point,1.9,False,146.86,9.5,1.072
2868,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0016,2024-11-10,74,forecast,10.3,False,60.61,40,reorder_point,1.9,False,32.76,10.3,0.819
2869,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0141,2024-11-11,89,forecast,12.1,False,20.83,45,reorder_point,0.7,False,10.53,8.6,0.234
2870,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0028,2024-11-11,215,forecast,3.0,True,184.25,132,reorder_point,2.4,True,113.12,5.8,0.857
2871,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0152,2024-11-11,83,forecast,3.2,True,42.91,43,reorder_point,1.8,False,22.23,6.5,0.517
2872,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0181,2024-11-11,214,forecast,11.3,False,191.32,116,reorder_point,0.6,False,103.7,6.3,0.894
2873,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0181,2024-11-11,135,forecast,13.6,False,79.92,116,reorder_point,1.8,False,68.67,7.2,0.592
2874,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0078,2024-11-11,19,forecast,12.5,False,10.92,11,reorder_point,1.5,False,6.32,6.1,0.575
2875,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0074,2024-11-11,20,forecast,6.0,False,17.46,11,reorder_point,0.8,False,9.6,7.6,0.873
2876,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0131,2024-11-11,55,forecast,4.1,False,52.74,44,reorder_point,1.7,False,42.2,9.6,0.959
2877,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0207,2024-11-11,51,forecast,6.4,False,54.93,50,reorder_point,0.7,False,53.85,9.6,1.077
2878,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0015,2024-11-11,58,forecast,12.3,False,59.51,53,reorder_point,1.1,False,54.38,10.7,1.026
2879,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0058,2024-11-11,15,forecast,9.7,False,2.08,10,reorder_point,3.0,False,1.39,9.8,0.139
2880,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0098,2024-11-11,58,forecast,4.0,False,49.01,42,reorder_point,0.9,False,35.49,5.7,0.845
2881,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0095,2024-11-11,145,forecast,6.8,False,66.41,125,reorder_point,2.1,False,57.25,11.3,0.458
2882,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0215,2024-11-11,85,forecast,7.4,False,50.41,46,reorder_point,2.8,False,27.28,8.9,0.593
2883,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0060,2024-11-11,155,forecast,5.8,False,87.57,141,reorder_point,2.2,False,79.66,10.6,0.565
2884,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0214,2024-11-11,22,forecast,5.4,False,2.97,11,reorder_point,2.4,False,1.49,7.8,0.135
2885,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0208,2024-11-11,15,forecast,8.2,False,11.32,13,reorder_point,2.7,True,9.81,8.0,0.755
2886,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0065,2024-11-11,87,forecast,3.4,False,74.99,40,reorder_point,1.0,False,34.48,7.0,0.862
2887,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0175,2024-11-11,145,forecast,9.9,False,33.06,126,reorder_point,1.8,False,28.73,5.4,0.228
2888,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0166,2024-11-11,184,forecast,9.0,False,114.82,117,reorder_point,1.0,False,73.01,5.0,0.624
2889,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0182,2024-11-11,75,forecast,7.1,False,74.55,49,reorder_point,1.7,False,48.71,7.3,0.994
2890,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0168,2024-11-11,74,forecast,6.3,False,18.06,45,reorder_point,1.3,False,10.98,6.6,0.244
2891,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0095,2024-11-11,184,forecast,10.7,False,45.08,124,reorder_point,2.2,False,30.38,9.7,0.245
2892,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0166,2024-11-11,236,forecast,13.7,False,250.63,127,reorder_point,2.0,False,134.87,8.7,1.062
2893,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0135,2024-11-11,23,forecast,5.3,False,17.87,10,reorder_point,2.0,False,7.77,5.4,0.777
2894,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0133,2024-11-11,84,forecast,10.5,False,51.24,45,reorder_point,1.1,False,27.45,6.0,0.61
2895,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0173,2024-11-11,17,forecast,6.8,False,9.08,11,reorder_point,2.2,True,5.87,7.6,0.534
2896,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0234,2024-11-11,21,forecast,8.8,False,22.89,13,reorder_point,1.5,False,14.17,10.1,1.09
2897,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0127,2024-11-11,17,forecast,4.0,False,14.01,12,reorder_point,2.2,False,9.89,10.0,0.824
2898,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0023,2024-11-11,85,forecast,3.0,False,22.87,43,reorder_point,0.9,False,11.57,10.4,0.269
2899,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0027,2024-11-11,16,forecast,9.2,False,11.15,14,reorder_point,1.6,False,9.76,7.7,0.697
2900,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0066,2024-11-11,74,forecast,13.1,False,62.46,43,reorder_point,1.9,False,36.29,6.8,0.844
2901,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0107,2024-11-11,64,forecast,11.6,False,53.63,43,reorder_point,1.7,False,36.03,8.6,0.838
2902,FC_PAR2,IXD_PAR,1DC_MUC,SKU_0024,2024-11-11,133,forecast,4.6,False,42.69,124,reorder_point,1.0,False,39.8,9.1,0.321
2903,FC_BER1,IXD_BER,1DC_BCN,SKU_0189,2024-11-11,65,forecast,11.7,False,35.88,50,reorder_point,1.0,False,27.6,9.6,0.552
2904,FC_BER1,IXD_BER,1DC_BCN,SKU_0145,2024-11-11,58,forecast,13.8,False,7.71,45,reorder_point,2.5,False,5.99,12.4,0.133
2905,FC_BER1,IXD_BER,1DC_BCN,SKU_0003,2024-11-11,61,forecast,8.7,False,31.29,53,reorder_point,0.6,False,27.19,11.4,0.513
2906,FC_BER1,IXD_BER,1DC_BCN,SKU_0078,2024-11-11,23,forecast,7.9,False,13.09,13,reorder_point,2.1,False,7.4,8.1,0.569
2907,FC_MUN1,IXD_PAR,1DC_MUC,SKU_0162,2024-11-11,87,forecast,4.0,False,17.14,51,reorder_point,2.5,False,10.05,9.7,0.197
2908,FC_MUN1,IXD_PAR,1DC_MUC,SKU_0107,2024-11-11,61,forecast,13.3,False,6.95,49,reorder_point,2.1,False,5.59,8.7,0.114
2909,FC_MUN1,IXD_PAR,1DC_MUC,SKU_0090,2024-11-11,79,forecast,12.0,False,24.73,46,reorder_point,2.9,False,14.4,8.4,0.313
2910,FC_MUN1,IXD_PAR,1DC_MUC,SKU_0246,2024-11-11,236,forecast,8.9,False,246.62,139,reorder_point,2.4,False,145.25,10.6,1.045
2911,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0034,2024-11-12,69,forecast,9.3,False,62.03,45,reorder_point,1.4,False,40.45,6.7,0.899
2912,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0078,2024-11-12,21,forecast,7.9,False,11.45,14,reorder_point,1.8,False,7.63,7.9,0.545
2913,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0063,2024-11-12,82,forecast,6.9,False,34.69,45,reorder_point,1.3,False,19.04,9.5,0.423
2914,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0039,2024-11-12,59,forecast,8.6,False,53.22,48,reorder_point,2.2,False,43.3,8.8,0.902
2915,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0043,2024-11-12,16,forecast,5.4,False,4.59,11,reorder_point,1.1,False,3.16,5.6,0.287
2916,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0027,2024-11-12,20,forecast,7.3,False,2.9,12,reorder_point,0.7,False,1.74,13.8,0.145
2917,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0085,2024-11-12,22,forecast,7.6,False,7.92,12,reorder_point,2.8,False,4.32,10.4,0.36
2918,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0071,2024-11-12,181,forecast,11.1,False,51.77,131,reorder_point,2.7,False,37.47,9.2,0.286
2919,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0030,2024-11-12,219,forecast,3.5,False,194.69,134,reorder_point,2.5,False,119.13,7.9,0.889
2920,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0182,2024-11-12,69,forecast,13.2,True,64.1,48,reorder_point,2.1,False,44.59,10.0,0.929
2921,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0032,2024-11-12,165,forecast,9.6,False,33.0,121,reorder_point,2.6,False,24.2,8.1,0.2
2922,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0132,2024-11-12,62,forecast,11.2,False,36.08,40,reorder_point,2.0,False,23.28,6.7,0.582
2923,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0203,2024-11-12,70,forecast,4.2,False,74.41,40,reorder_point,1.0,False,42.52,7.3,1.063
2924,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0024,2024-11-12,230,forecast,9.1,False,162.84,140,reorder_point,2.5,False,99.12,10.1,0.708
2925,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0149,2024-11-12,54,forecast,13.0,False,49.3,50,reorder_point,0.6,False,45.65,9.1,0.913
2926,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0208,2024-11-12,19,forecast,12.2,False,14.44,12,reorder_point,0.7,False,9.12,9.1,0.76
2927,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0020,2024-11-12,184,forecast,8.9,False,192.83,129,reorder_point,0.9,False,135.19,7.7,1.048
2928,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0218,2024-11-12,72,forecast,10.9,False,72.86,53,reorder_point,1.4,False,53.64,5.6,1.012
2929,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0026,2024-11-12,19,forecast,3.9,False,5.0,11,reorder_point,2.5,False,2.89,9.3,0.263
2930,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0035,2024-11-12,136,forecast,12.6,False,148.51,137,reorder_point,0.6,False,149.6,10.7,1.092
2931,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0055,2024-11-12,18,forecast,10.4,False,6.39,12,reorder_point,1.4,False,4.26,6.4,0.355
2932,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0002,2024-11-12,65,forecast,4.2,False,57.79,52,reorder_point,3.0,False,46.23,10.4,0.889
2933,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0009,2024-11-12,20,forecast,13.1,False,3.86,12,reorder_point,2.6,False,2.32,6.6,0.193
2934,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0029,2024-11-12,144,forecast,7.7,False,119.52,110,reorder_point,0.7,False,91.3,9.4,0.83
2935,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0222,2024-11-12,76,forecast,10.1,False,34.73,49,reorder_point,2.6,False,22.39,8.9,0.457
2936,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0224,2024-11-12,212,forecast,11.5,False,68.05,140,reorder_point,0.6,False,44.94,9.6,0.321
2937,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0203,2024-11-12,61,forecast,10.3,False,57.71,47,reorder_point,2.2,False,44.46,11.8,0.946
2938,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0226,2024-11-12,194,forecast,7.3,False,75.27,135,reorder_point,2.7,False,52.38,8.4,0.388
2939,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0008,2024-11-12,63,forecast,4.0,False,23.56,41,reorder_point,1.0,False,15.33,6.7,0.374
2940,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0228,2024-11-12,72,forecast,3.1,False,46.15,51,reorder_point,1.5,False,32.69,8.3,0.641
2941,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0020,2024-11-12,206,forecast,8.5,False,74.98,109,reorder_point,2.4,False,39.68,8.2,0.364
2942,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0145,2024-11-12,84,forecast,3.3,False,78.04,48,reorder_point,2.5,False,44.59,10.8,0.929
2943,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0234,2024-11-12,18,forecast,7.6,False,12.92,14,reorder_point,1.2,False,10.05,7.4,0.718
2944,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0140,2024-11-12,23,forecast,6.8,False,4.09,12,reorder_point,0.9,False,2.14,7.8,0.178
2945,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0037,2024-11-12,76,forecast,10.2,False,31.62,45,reorder_point,2.8,False,18.72,6.7,0.416
2946,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0049,2024-11-12,76,forecast,9.9,False,53.28,45,reorder_point,1.5,False,31.54,9.2,0.701
2947,FC_BER1,IXD_BER,1DC_CDG,SKU_0012,2024-11-12,53,forecast,13.3,False,40.92,47,reorder_point,1.8,False,36.28,12.4,0.772
2948,FC_BER1,IXD_BER,1DC_CDG,SKU_0097,2024-11-12,22,forecast,6.5,False,5.04,11,reorder_point,2.5,False,2.52,12.3,0.229
2949,FC_BER1,IXD_BER,1DC_CDG,SKU_0207,2024-11-12,67,forecast,7.3,False,19.43,45,reorder_point,0.8,False,13.05,8.3,0.29
2950,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0241,2024-11-12,17,forecast,9.0,False,2.48,14,reorder_point,2.2,False,2.04,8.6,0.146
2951,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0102,2024-11-12,17,forecast,4.7,False,17.59,12,reorder_point,2.2,False,12.42,10.1,1.035
2952,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0244,2024-11-12,54,forecast,4.0,False,23.76,44,reorder_point,1.2,False,19.36,9.2,0.44
2953,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0088,2024-11-12,83,forecast,7.3,True,81.26,47,reorder_point,2.4,False,46.01,6.7,0.979
2954,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0116,2024-11-12,151,forecast,7.0,False,152.21,120,reorder_point,0.9,False,120.96,6.8,1.008
2955,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0230,2024-11-12,58,forecast,5.2,False,61.54,50,reorder_point,1.8,False,53.05,7.1,1.061
2956,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0160,2024-11-12,15,forecast,10.3,False,10.57,11,reorder_point,2.3,False,7.75,9.3,0.705
2957,FC_MUN1,IXD_MAD,1DC_CDG,SKU_0227,2024-11-12,147,forecast,12.7,False,117.31,117,reorder_point,2.4,False,93.37,8.9,0.798
2958,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0020,2024-11-13,162,forecast,3.3,False,128.79,141,reorder_point,1.7,False,112.09,7.1,0.795
2959,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0205,2024-11-13,224,forecast,10.5,False,32.48,139,reorder_point,1.7,False,20.15,10.6,0.145
2960,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0039,2024-11-13,53,forecast,4.3,False,55.12,42,reorder_point,0.7,False,43.68,11.5,1.04
